scope,horizon,regime,regime_version,regime_start,regime_end,specification,sample_count,coverage,balanced_accuracy,macro_f1,down_precision,down_recall,mean_return_predicted_down,mean_return_predicted_neutral,mean_return_predicted_up,return_mae,rank_ic,sample_mode,accuracy,up_precision,up_recall,fold_win_rate_vs_ridge_current,comparable_fold_count
semiconductor,5,range_bound,market_regime_v1,2019-12-03,2026-07-14,majority_baseline,6974,1.0,0.3333333333333333,0.217195153390049,0.0,0.0,,,0.011481863829984063,,,overlapping,0.48322340120447377,0.48322340120447377,1.0,0.0,4
semiconductor,5,range_bound,market_regime_v1,2019-12-03,2026-07-14,ridge_current,6974,1.0,0.3547516451225816,0.21253710539677265,0.2222222222222222,0.0029861888764464353,0.006144299814269397,0.012727031630674833,0.009269470477737119,0.05796622517444463,-0.06946306061233132,overlapping,0.25738457126469744,0.4543593941874744,0.3293768545994065,,0
semiconductor,5,range_bound,market_regime_v1,2019-12-03,2026-07-14,ridge_decay_market,6974,1.0,0.3491213237820712,0.21393007323990143,0.29130434782608694,0.025009331840238895,0.01184589597093101,0.011580760389949844,0.011218809670168252,0.05824964779914451,-0.05904830779071322,overlapping,0.244766274734729,0.461427193828351,0.28397626112759644,0.5,4
semiconductor,5,range_bound,market_regime_v1,2019-12-03,2026-07-14,ridge_decay_only,6974,1.0,0.35523176916353655,0.21493800473543123,0.21621621621621623,0.0029861888764464353,0.015297482839383007,0.012243846587571633,0.010090254407915788,0.05805925881945338,-0.0700605438489937,overlapping,0.2611127043303699,0.45396825396825397,0.3394658753709199,0.25,4
semiconductor,5,range_bound,market_regime_v1,2019-12-03,2026-07-14,ridge_decay_volume,6974,1.0,0.3547963475486146,0.21513763441805753,0.23255813953488372,0.007465472191116088,0.017476347406787295,0.011606888497129417,0.011030382845997808,0.058217633859797814,-0.062252398087032354,overlapping,0.25738457126469744,0.4602177554438861,0.3261127596439169,0.5,4
semiconductor,5,under_pressure,market_regime_v1,2019-09-24,2026-07-17,logistic_decay_market,17825,1.0,0.3374642921078374,0.3245796254935018,0.40672239018317624,0.30436518498802234,0.007857310348428834,-0.00015178116982361812,0.0015178272961504482,,,overlapping,0.41918653576437587,0.4346243826358201,0.6395511921458625,0.25,4
semiconductor,5,under_pressure,market_regime_v1,2019-09-24,2026-07-17,majority_baseline,17825,1.0,0.3333333333333333,0.20370370370370372,0.0,0.0,,,0.0034557404522207145,,,overlapping,0.44,0.44,1.0,0.25,4
semiconductor,5,under_pressure,market_regime_v1,2019-09-24,2026-07-17,ridge_current,17825,1.0,0.3480652335902703,0.17731616396051963,0.29411764705882354,0.004657971785999467,0.009398972942288811,0.0033786608058654303,0.0035607509615144385,0.058933898431397985,-0.04604464550286353,overlapping,0.20583450210378681,0.43173636111880365,0.19877597857962515,,0
semiconductor,5,under_pressure,market_regime_v1,2019-09-24,2026-07-17,ridge_decay_market,17825,1.0,0.34650892798729177,0.18746183893336946,0.30434782608695654,0.011179132286398722,0.008997683151644323,0.003834627175909882,0.0018412907637572842,0.05915998590725551,-0.05161013296818907,overlapping,0.2138008415147265,0.4228613209846454,0.22121637128649752,0.25,4
semiconductor,5,under_pressure,market_regime_v1,2019-09-24,2026-07-17,ridge_decay_only,17825,1.0,0.3472448218387248,0.18152586934647286,0.23423423423423423,0.006920415224913495,0.01417240358822499,0.003320887530947294,0.003319486140226627,0.05913284006396283,-0.05393492419109754,overlapping,0.20886395511921457,0.4323607427055703,0.2078286370011475,0.5,4
semiconductor,5,under_pressure,market_regime_v1,2019-09-24,2026-07-17,ridge_decay_volume,17825,1.0,0.34671342477132144,0.18797315115454385,0.3186119873817035,0.01344157572531275,0.0051436205796754,0.0034958311074701834,0.003182992161463398,0.05914176488954802,-0.049527440059534,overlapping,0.21329593267882188,0.43070308548305514,0.217136299885248,0.75,4
semiconductor,5,uptrend,market_regime_v1,2019-09-18,2026-07-10,logistic_decay_market,41596,1.0,0.36345938941589306,0.36345124997427725,0.41643893210006305,0.46647436274798376,0.006236303152699727,0.007701202903029498,0.0072024758504138165,,,overlapping,0.39965381286662177,0.4379077071756463,0.3995150713616576,0.75,4
semiconductor,5,uptrend,market_regime_v1,2019-09-18,2026-07-10,majority_baseline,41596,1.0,0.3333333333333333,0.20250071138041278,0.0,0.0,,,0.006832584825993725,,,overlapping,0.4362679103759977,0.4362679103759977,1.0,0.25,4
semiconductor,5,uptrend,market_regime_v1,2019-09-18,2026-07-10,ridge_current,41596,1.0,0.34370439470982217,0.16457487985497776,0.36619718309859156,0.012244657679401895,0.003917370765669213,0.006748318693678812,0.007694490503982387,0.05461708772551463,-0.027039858448961816,overlapping,0.19905760169247044,0.4276461880088823,0.12734887309197113,,0
semiconductor,5,uptrend,market_regime_v1,2019-09-18,2026-07-10,ridge_decay_market,41596,1.0,0.3478148536302054,0.19733732379000338,0.43418467583497056,0.05203979513745806,-0.0017127818311313875,0.0065798683195123905,0.011004259713296022,0.054649195029303106,-0.010661438672324351,overlapping,0.2179776901625156,0.4455749354005168,0.15203614922576733,0.75,4
semiconductor,5,uptrend,market_regime_v1,2019-09-18,2026-07-10,ridge_decay_only,41596,1.0,0.3474194779773789,0.17556312327765042,0.395985401459854,0.02554894919644434,0.0017544658164296643,0.006554174443868093,0.009600157245562835,0.05463714819106858,-0.021479126236289527,overlapping,0.20554861044331185,0.43425574244890575,0.13230837052956412,0.75,4
semiconductor,5,uptrend,market_regime_v1,2019-09-18,2026-07-10,ridge_decay_volume,41596,1.0,0.34703358082311914,0.18697135477001003,0.40454222853087296,0.03355507152528404,0.002476907639486655,0.006395952161354473,0.010213506327964078,0.054677447944479096,-0.019483690962078873,overlapping,0.21268872006923742,0.44213410702772404,0.15115446079241748,0.5,4
semiconductor,5,acute_selloff,market_regime_v1,2020-02-25,2025-04-07,logistic_decay_market,542,1.0,0.3296077403816459,0.24525981973962394,0.26666666666666666,0.03508771929824561,0.044433733904296356,-0.014017383958009466,0.014103550559761747,,,non_overlapping,0.4483394833948339,0.45956607495069035,0.9209486166007905,0.3333333333333333,3
semiconductor,5,acute_selloff,market_regime_v1,2020-02-25,2025-04-07,majority_baseline,542,1.0,0.3333333333333333,0.2121593291404612,0.0,0.0,,,0.015522924780697502,,,non_overlapping,0.466789667896679,0.466789667896679,1.0,0.0,3
semiconductor,5,acute_selloff,market_regime_v1,2020-02-25,2025-04-07,ridge_current,542,1.0,0.41250085731835373,0.28664149150786994,0.4,0.008771929824561403,-0.007295056755712204,-0.005067444119903523,0.027406736133889498,0.08210492599463162,0.1210955468997506,non_overlapping,0.3856088560885609,0.5058139534883721,0.6877470355731226,,0
semiconductor,5,acute_selloff,market_regime_v1,2020-02-25,2025-04-07,ridge_decay_market,542,1.0,0.3761569061208931,0.27276960583792614,0.2,0.0043859649122807015,0.16279387670690165,-0.0017605162294912,0.019926928092438533,0.08246757934354614,0.10811716546409446,non_overlapping,0.3929889298892989,0.4796954314720812,0.7470355731225297,0.6666666666666666,3
semiconductor,5,acute_selloff,market_regime_v1,2020-02-25,2025-04-07,ridge_decay_only,542,1.0,0.42947746588441343,0.28841185410334347,0.2857142857142857,0.008771929824561403,0.05222582443736058,-0.0011058117133314323,0.025641723044281074,0.08190878738224656,0.11039696093593936,non_overlapping,0.37453874538745385,0.5015479876160991,0.6403162055335968,0.3333333333333333,3
semiconductor,5,acute_selloff,market_regime_v1,2020-02-25,2025-04-07,ridge_decay_volume,542,1.0,0.4351862588066962,0.2845911385133056,0.14285714285714285,0.0043859649122807015,0.10637395184938384,-0.007561365833551577,0.03269340491951528,0.08167817959240682,0.13841924910400133,non_overlapping,0.36531365313653136,0.5326460481099656,0.6126482213438735,0.6666666666666666,3
semiconductor,5,correction,market_regime_v1,2020-03-03,2026-03-30,logistic_decay_market,2463,1.0,0.3320199308898406,0.3015409644888702,0.3101851851851852,0.15839243498817968,0.013793365789152303,0.02176423966024277,0.013621664837579813,,,non_overlapping,0.48558668290702395,0.5262631315657829,0.8055130168453293,0.5,4
semiconductor,5,correction,market_regime_v1,2020-03-03,2026-03-30,majority_baseline,2463,1.0,0.3333333333333333,0.231007340585478,0.0,0.0,,,0.013757571132912552,,,non_overlapping,0.5302476654486399,0.5302476654486399,1.0,0.5,4
semiconductor,5,correction,market_regime_v1,2020-03-03,2026-03-30,ridge_current,2463,1.0,0.3518407949496339,0.24269866990983394,0.15789473684210525,0.0035460992907801418,0.020567301313891815,0.008633477748809343,0.02008809822691436,0.060175503905802875,0.05094149054935062,non_overlapping,0.31871701177425904,0.5517560073937153,0.4571209800918836,,0
semiconductor,5,correction,market_regime_v1,2020-03-03,2026-03-30,ridge_decay_market,2463,1.0,0.343441276287882,0.23778883224833283,0.19230769230769232,0.00591016548463357,0.02317578389181396,0.011906395385614445,0.01576742865659548,0.06050040737448047,0.017191544438898428,non_overlapping,0.3114088509947219,0.5266968325791855,0.445635528330781,0.5,4
semiconductor,5,correction,market_regime_v1,2020-03-03,2026-03-30,ridge_decay_only,2463,1.0,0.34867624318180174,0.24090350075892322,0.15,0.0035460992907801418,0.023952865492679644,0.009442725986170172,0.019023134518418815,0.06030424386105129,0.043478841614115374,non_overlapping,0.31628095818108,0.5495829471733086,0.4540581929555896,0.5,4
semiconductor,5,correction,market_regime_v1,2020-03-03,2026-03-30,ridge_decay_volume,2463,1.0,0.3447598628062522,0.23574236335763032,0.1,0.002364066193853428,0.030675264437110467,0.010580030290883538,0.017525192508837623,0.060436577365051605,0.03842934091428727,non_overlapping,0.3089727974015428,0.5378858746492049,0.44027565084226644,0.5,4
semiconductor,5,range_bound,market_regime_v1,2020-04-15,2026-04-14,logistic_decay_market,1377,1.0,0.3292499453678755,0.3339078753695251,0.34558823529411764,0.34306569343065696,0.019433728901741484,0.007683716076419379,-0.0017433811468318874,,,non_overlapping,0.38925199709513436,0.4385245901639344,0.4938461538461538,0.25,4
semiconductor,5,range_bound,market_regime_v1,2020-04-15,2026-04-14,majority_baseline,1377,1.0,0.3333333333333333,0.2137806281861536,0.0,0.0,,,0.0073143419366628794,,,non_overlapping,0.4720406681190995,0.4720406681190995,1.0,0.25,4
semiconductor,5,range_bound,market_regime_v1,2020-04-15,2026-04-14,ridge_current,1377,1.0,0.3452188369474183,0.20367256167921144,0.25,0.0036496350364963502,0.009136018780300625,0.01069774441498987,0.0011174322344151273,0.06335889023681006,-0.1330556976260979,non_overlapping,0.2440087145969499,0.4247422680412371,0.3169230769230769,,0
semiconductor,5,range_bound,market_regime_v1,2020-04-15,2026-04-14,ridge_decay_market,1377,1.0,0.3300273108343083,0.2069447999413504,0.3584905660377358,0.03467153284671533,0.0076822378437230434,0.010474968705379286,0.0005594773731747784,0.06353362134704667,-0.09749276110483755,non_overlapping,0.23166303558460422,0.419811320754717,0.27384615384615385,0.5,4
semiconductor,5,range_bound,market_regime_v1,2020-04-15,2026-04-14,ridge_decay_only,1377,1.0,0.33944316011028897,0.19968149819764736,0.4,0.0036496350364963502,0.007312599967819677,0.01014679682008165,0.002232093377706214,0.06355863373352157,-0.11500544631300165,non_overlapping,0.23965141612200436,0.41140529531568226,0.31076923076923074,0.25,4
semiconductor,5,range_bound,market_regime_v1,2020-04-15,2026-04-14,ridge_decay_volume,1377,1.0,0.3266005016745138,0.19749184822860252,0.2608695652173913,0.010948905109489052,0.010237699312015845,0.010234104188548079,0.0018228169318834735,0.0637610988654148,-0.10157138835153716,non_overlapping,0.23238925199709515,0.40585774058577406,0.29846153846153844,0.25,4
semiconductor,5,under_pressure,market_regime_v1,2019-10-02,2026-07-17,logistic_decay_market,3724,1.0,0.3439515751355065,0.33025361008993404,0.4210970464135021,0.3107098381070984,0.00746777051082155,0.0003058486690513202,-0.0005079153448124307,,,non_overlapping,0.4186358754027927,0.4245833333333333,0.6449367088607595,0.5,4
semiconductor,5,under_pressure,market_regime_v1,2019-10-02,2026-07-17,majority_baseline,3724,1.0,0.3333333333333333,0.19859225741578682,0.0,0.0,,,0.0020603716951589236,,,non_overlapping,0.4242749731471536,0.4242749731471536,1.0,0.25,4
semiconductor,5,under_pressure,market_regime_v1,2019-10-02,2026-07-17,ridge_current,3724,1.0,0.34437506508374405,0.1743901292760198,0.3157894736842105,0.0037359900373599006,-0.0027235666275560177,0.0035660187232554943,-0.0038395513320295346,0.05750990895656389,-0.07003687924509738,non_overlapping,0.20327604726100967,0.40350877192982454,0.18924050632911393,,0
semiconductor,5,under_pressure,market_regime_v1,2019-10-02,2026-07-17,ridge_decay_market,3724,1.0,0.3464693869606,0.1893669657490149,0.3877551020408163,0.011830635118306352,-0.00023724399838386914,0.0029971154539906245,-0.0008975630778490284,0.05761567496493933,-0.05635376129802758,non_overlapping,0.21535982814178303,0.408187134502924,0.2208860759493671,0.25,4
semiconductor,5,under_pressure,market_regime_v1,2019-10-02,2026-07-17,ridge_decay_only,3724,1.0,0.34470537161643405,0.1825486191687594,0.3333333333333333,0.008717310087173101,-0.0002861728058920699,0.004020082228587335,-0.00477732112745626,0.057786259808920104,-0.08827950350617068,non_overlapping,0.20945220193340494,0.40173053152039556,0.20569620253164558,0.5,4
semiconductor,5,under_pressure,market_regime_v1,2019-10-02,2026-07-17,ridge_decay_volume,3724,1.0,0.3447881250293127,0.18831998514980872,0.3620689655172414,0.013075965130759652,-0.0026230431832478126,0.003196302213946866,-0.0013887192453334643,0.057695252864825755,-0.06723799221865806,non_overlapping,0.21374865735767992,0.4028268551236749,0.21645569620253163,0.5,4
semiconductor,5,uptrend,market_regime_v1,2019-09-18,2026-07-10,logistic_decay_market,8202,1.0,0.3727057498015361,0.37197336850081103,0.42017913593256057,0.47583532219570407,0.004570970437583572,0.007222858809912813,0.009800119060512981,,,non_overlapping,0.40819312362838334,0.4539800995024876,0.40231468724166436,1.0,4
semiconductor,5,uptrend,market_regime_v1,2019-09-18,2026-07-10,majority_baseline,8202,1.0,0.3333333333333333,0.20449102639957173,0.0,0.0,,,0.007006070307665598,,,non_overlapping,0.4424530602292124,0.4424530602292124,1.0,0.0,4
semiconductor,5,uptrend,market_regime_v1,2019-09-18,2026-07-10,ridge_current,8202,1.0,0.3478465516262999,0.16416863023179099,0.38596491228070173,0.013126491646778043,0.0033075242043351214,0.0064482800612826715,0.011080244163183883,0.054552812703410974,-0.009390163972114817,non_overlapping,0.196781272860278,0.4413145539906103,0.12951226233122073,,0
semiconductor,5,uptrend,market_regime_v1,2019-09-18,2026-07-10,ridge_decay_market,8202,1.0,0.347506027884884,0.19611149610093628,0.4491725768321513,0.056682577565632455,-0.0024780788542762833,0.006458161415266634,0.013353143389827432,0.05450885165348598,0.00893011954392595,non_overlapping,0.21409412338454037,0.455,0.15045467070818408,0.5,4
semiconductor,5,uptrend,market_regime_v1,2019-09-18,2026-07-10,ridge_decay_only,8202,1.0,0.34898663829459314,0.17382330175004176,0.42201834862385323,0.027446300715990454,0.0029916382242457257,0.006196530500657042,0.013042157378774438,0.05450525222816702,-0.0013578640344766306,non_overlapping,0.2016581321628871,0.4458955223880597,0.13171672637090107,0.5,4
semiconductor,5,uptrend,market_regime_v1,2019-09-18,2026-07-10,ridge_decay_volume,8202,1.0,0.34758911626811817,0.18538959193620028,0.4416961130742049,0.03729116945107398,-0.0010542067704010988,0.005959015582547472,0.014918917939584183,0.05453420376469535,-0.001558676946571398,non_overlapping,0.2086076566691051,0.4576271186440678,0.1488013226784238,0.5,4
semiconductor,20,acute_selloff,market_regime_v1,2020-02-25,2025-04-08,logistic_decay_market,2373,1.0,0.35224078739578896,0.3305266071832474,0.3708086785009862,0.25578231292517006,0.04454613090998024,0.05924190208369642,0.06529998568549726,,,overlapping,0.5259165613147914,0.5742251223491027,0.7874720357941835,0.75,4
semiconductor,20,acute_selloff,market_regime_v1,2020-02-25,2025-04-08,majority_baseline,2373,1.0,0.3333333333333333,0.2407108239095315,0.0,0.0,,,0.06079692094532207,,,overlapping,0.5651074589127687,0.5651074589127687,1.0,0.5,4
semiconductor,20,acute_selloff,market_regime_v1,2020-02-25,2025-04-08,ridge_current,2373,1.0,0.35150190055910735,0.28660308057572603,0.5,0.006802721088435374,-0.02076897148577451,-0.0398223673204452,0.07099000476330723,0.12760689864717323,0.2356257203197778,overlapping,0.5482511588706279,0.5875522526706921,0.9433258762117822,,0
semiconductor,20,acute_selloff,market_regime_v1,2020-02-25,2025-04-08,ridge_decay_market,2373,1.0,0.33597027358612525,0.29364459743354776,0.5230769230769231,0.04625850340136054,-0.03646387762649236,0.03040557723931007,0.06990205098964251,0.1324865660801072,0.07890403149733634,overlapping,0.5014749262536873,0.5774793388429752,0.8337061894108874,0.375,4
semiconductor,20,acute_selloff,market_regime_v1,2020-02-25,2025-04-08,ridge_decay_only,2373,1.0,0.3483881718461456,0.28580834558716944,0.6153846153846154,0.010884353741496598,-0.05088233281931812,-0.02792098748049947,0.07176038092795402,0.12730331015263868,0.25023805946192795,overlapping,0.5419300463548251,0.5895981087470449,0.9299030574198359,0.25,4
semiconductor,20,acute_selloff,market_regime_v1,2020-02-25,2025-04-08,ridge_decay_volume,2373,1.0,0.34181987892438515,0.28222760295181876,0.5714285714285714,0.010884353741496598,-0.05322341664325051,0.005885963838030059,0.06963473998890116,0.12954753384172601,0.1662359289539545,overlapping,0.5233881163084703,0.5824015556635878,0.8933631618195377,0.375,4
semiconductor,20,correction,market_regime_v1,2020-03-02,2026-03-31,logistic_decay_market,12548,1.0,0.3195492960957117,0.26554726486841546,0.2486238532110092,0.05675392670157068,0.07210819246126321,0.04523155448301916,0.04532666508936246,,,overlapping,0.4772075231112528,0.5127091813658978,0.8606134224111752,0.25,4
semiconductor,20,correction,market_regime_v1,2020-03-02,2026-03-31,majority_baseline,12548,1.0,0.3333333333333333,0.22946935646841574,0.0,0.0,,,0.047650026203565156,,,overlapping,0.5248645202422697,0.5248645202422697,1.0,0.25,4
semiconductor,20,correction,market_regime_v1,2020-03-02,2026-03-31,ridge_current,12548,1.0,0.338388017250111,0.26195588531441866,0.4578313253012048,0.007958115183246073,-0.006564761812924215,0.02560974906496008,0.050265985880684656,0.14203864361971394,0.08194169447655578,overlapping,0.4870895760280523,0.5254746136865343,0.9035833586395384,,0
semiconductor,20,correction,market_regime_v1,2020-03-02,2026-03-31,ridge_decay_market,12548,1.0,0.33713294248239634,0.2623514107264081,0.2894736842105263,0.006910994764397905,0.031848805231091994,0.03474455159034227,0.049413509331408555,0.1435476874277125,0.04423640907543917,overlapping,0.4733025183296143,0.5197975049719762,0.8730640753112663,0.5,4
semiconductor,20,correction,market_regime_v1,2020-03-02,2026-03-31,ridge_decay_only,12548,1.0,0.3375639265467177,0.26143515903315856,0.44047619047619047,0.0077486910994764395,-0.002867888196151531,0.029288356783560943,0.04987325191430173,0.14229825523263384,0.07405585174756121,overlapping,0.48509722664966526,0.5232250088308018,0.8996355906468266,0.25,4
semiconductor,20,correction,market_regime_v1,2020-03-02,2026-03-31,ridge_decay_volume,12548,1.0,0.3389974473804827,0.2634316106619021,0.4111111111111111,0.0077486910994764395,0.010276462159473986,0.030155936260709556,0.04989944534020489,0.14262286637108917,0.06435096109339479,overlapping,0.4811922218680268,0.5227049692211616,0.8896143334345582,0.75,4
semiconductor,20,range_bound,market_regime_v1,2019-12-03,2026-04-14,logistic_decay_market,6922,1.0,0.3651147688499467,0.34304173707395513,0.5264817150063051,0.2783333333333333,-0.013875558101742942,0.015589710991380188,0.036798705679098175,,,overlapping,0.45608205720889916,0.4676050507141379,0.7467768595041322,0.5,4
semiconductor,20,range_bound,market_regime_v1,2019-12-03,2026-04-14,majority_baseline,6922,1.0,0.3333333333333333,0.20274119500016755,0.0,0.0,,,0.023640669753973702,,,overlapping,0.4370124241548685,0.4370124241548685,1.0,0.5,4
semiconductor,20,range_bound,market_regime_v1,2019-12-03,2026-04-14,ridge_current,6922,1.0,0.3362202474732119,0.2504091332906225,0.49,0.01633333333333333,0.001107593946226627,0.03504060490691637,0.01952765296924173,0.12869952687267802,-0.030707164459222478,overlapping,0.3488876047385149,0.43097781429745274,0.6935537190082645,,0
semiconductor,20,range_bound,market_regime_v1,2019-12-03,2026-04-14,ridge_decay_market,6922,1.0,0.35027973870661616,0.27403817617857645,0.5691699604743083,0.048,-0.011767299949229782,0.014531694116385207,0.029922724114616203,0.12765118292014915,0.041522467720149794,overlapping,0.3572666859289223,0.4486641642746743,0.6717355371900826,0.5,4
semiconductor,20,range_bound,market_regime_v1,2019-12-03,2026-04-14,ridge_decay_only,6922,1.0,0.33780665579479807,0.25220363013738334,0.47107438016528924,0.019,0.013366710206247393,0.027436508231939674,0.022210572803744937,0.12840981393659767,-0.01882900152249447,overlapping,0.34513146489453916,0.43534666099532116,0.6766942148760331,0.75,4
semiconductor,20,range_bound,market_regime_v1,2019-12-03,2026-04-14,ridge_decay_volume,6922,1.0,0.34681183068139587,0.26773989057267816,0.5566502463054187,0.03766666666666667,-0.010839727982633074,0.016866236666446592,0.02818698179591972,0.12811881691567442,0.01744647556077756,overlapping,0.35755561976307426,0.4481569303729252,0.6872727272727273,0.75,4
semiconductor,20,under_pressure,market_regime_v1,2019-09-24,2026-06-25,logistic_decay_market,17201,1.0,0.3312388921679663,0.3099419655592098,0.3637881679389313,0.22413286302175192,0.024141792397520432,0.030938865338592175,0.033458647731736804,,,overlapping,0.4327655368873903,0.4679647733699604,0.7140039447731755,0.25,4
semiconductor,20,under_pressure,market_regime_v1,2019-09-24,2026-06-25,majority_baseline,17201,1.0,0.3333333333333333,0.2136451625646901,0.0,0.0,,,0.031095485122963916,,,overlapping,0.47160048834370094,0.47160048834370094,1.0,0.25,4
semiconductor,20,under_pressure,market_regime_v1,2019-09-24,2026-06-25,ridge_current,17201,1.0,0.35487512824108175,0.26169181219128573,0.21337579617834396,0.009847148736037625,0.049242978449681826,0.022353648731107553,0.0357998901564689,0.1252683853250284,-0.022840903462122603,overlapping,0.3508516946689146,0.4692562766461393,0.6105769230769231,,0
semiconductor,20,under_pressure,market_regime_v1,2019-09-24,2026-06-25,ridge_decay_market,17201,1.0,0.351754701205863,0.26396736461099257,0.22505800464037123,0.014256319811875367,0.04251947468327341,0.023560636083089743,0.03484438249622824,0.12576766648010046,-0.02905700431195321,overlapping,0.3541073193418987,0.46766400297342503,0.6204388560157791,0.25,4
semiconductor,20,under_pressure,market_regime_v1,2019-09-24,2026-06-25,ridge_decay_only,17201,1.0,0.3535793571528452,0.2619378327703789,0.23202614379084968,0.010435038212815991,0.03936702709202248,0.02269835530340215,0.03578423213087812,0.1253232627840783,-0.02110100223752366,overlapping,0.35282832393465496,0.47041697971450036,0.6174802761341223,0.25,4
semiconductor,20,under_pressure,market_regime_v1,2019-09-24,2026-06-25,ridge_decay_volume,17201,1.0,0.3546156363661211,0.2655165051228133,0.26038781163434904,0.013815402704291593,0.03773838936876668,0.023386745127020006,0.03514977070853411,0.12548101011254606,-0.020354913490058118,overlapping,0.35759548863438173,0.4700886262924668,0.6277120315581854,0.5,4
semiconductor,20,uptrend,market_regime_v1,2019-09-18,2026-06-22,logistic_decay_market,41492,1.0,0.3412128472592623,0.325160070614296,0.36578334189013073,0.600960290682585,0.029222060485095,0.03573926022515304,0.03442025292586966,,,overlapping,0.40501783476332787,0.49397172949002216,0.3507157967235696,0.5,4
semiconductor,20,uptrend,market_regime_v1,2019-09-18,2026-06-22,majority_baseline,41492,1.0,0.3333333333333333,0.21920984379128317,0.0,0.0,,,0.03130327430108895,,,overlapping,0.48990166779138145,0.48990166779138145,1.0,0.5,4
semiconductor,20,uptrend,market_regime_v1,2019-09-18,2026-06-22,ridge_current,41492,1.0,0.33867571285999026,0.23663192627775043,0.3049391553328561,0.08292239813132624,0.02568760481792066,0.026221858971299895,0.046688398594815356,0.12151440841192633,-0.014429848635483336,overlapping,0.25091583919791766,0.5043703774853521,0.2583263639494269,,0
semiconductor,20,uptrend,market_regime_v1,2019-09-18,2026-06-22,ridge_decay_market,41492,1.0,0.33156380568653204,0.24370257768439285,0.2882976512159634,0.0899948092395536,0.02830344347093434,0.02668948545696095,0.04260823868241881,0.1218247085255289,-0.009315263856924477,overlapping,0.25879687650631444,0.5012133818686081,0.2844984503369902,0.25,4
semiconductor,20,uptrend,market_regime_v1,2019-09-18,2026-06-22,ridge_decay_only,41492,1.0,0.3380903010133503,0.23881931892636155,0.3000453926463913,0.08577731637684921,0.02833110206945009,0.025591750520304907,0.04683600874140225,0.12170022602047546,-0.016327065897692093,overlapping,0.2528921237828979,0.5044866345518089,0.2627539725488267,0.25,4
semiconductor,20,uptrend,market_regime_v1,2019-09-18,2026-06-22,ridge_decay_volume,41492,1.0,0.33347851519600114,0.24688692026414696,0.3027727180732645,0.09706722034778095,0.025496463159091827,0.026748931287138004,0.043830528254799134,0.12178453061775016,-0.006679572091040232,overlapping,0.2607731610912947,0.5038074398249452,0.28317016775717024,0.5,4
semiconductor,20,acute_selloff,market_regime_v1,2020-03-10,2022-10-07,logistic_decay_market,138,1.0,0.21156462585034017,0.17318977641980696,0.03333333333333333,0.02040816326530612,0.12932075638689933,0.05158482980088963,0.011010163753391648,,,non_overlapping,0.3188405797101449,0.41346153846153844,0.6142857142857143,0.0,2
semiconductor,20,acute_selloff,market_regime_v1,2020-03-10,2022-10-07,majority_baseline,138,1.0,0.3333333333333333,0.22435897435897437,0.0,0.0,,,0.03790593508089326,,,non_overlapping,0.5072463768115942,0.5072463768115942,1.0,0.0,2
semiconductor,20,acute_selloff,market_regime_v1,2020-03-10,2022-10-07,ridge_current,138,1.0,0.37576083064804866,0.31907308377896615,1.0,0.04081632653061224,-0.06749075891655876,0.09302662189169567,0.0361077154989283,0.11053509347059784,-0.17316644938571515,non_overlapping,0.5072463768115942,0.5078125,0.9285714285714286,,0
semiconductor,20,acute_selloff,market_regime_v1,2020-03-10,2022-10-07,ridge_decay_market,138,1.0,0.2832438238453276,0.23234913234913235,0.3333333333333333,0.02040816326530612,0.029393005573569424,0.12903483375189206,0.01742699255132055,0.11911005193002674,-0.3333302891168499,non_overlapping,0.3695652173913043,0.42727272727272725,0.6714285714285714,0.0,2
semiconductor,20,acute_selloff,market_regime_v1,2020-03-10,2022-10-07,ridge_decay_only,138,1.0,0.35821697099892585,0.2949899007428618,0.6666666666666666,0.04081632653061224,-0.04950318005503033,0.08679376391733601,0.03689116905503679,0.11072938481828518,-0.16654984485911745,non_overlapping,0.5,0.5118110236220472,0.9285714285714286,0.25,2
semiconductor,20,acute_selloff,market_regime_v1,2020-03-10,2022-10-07,ridge_decay_volume,138,1.0,0.3138560687432868,0.2633300757560005,1.0,0.04081632653061224,-0.06749075891655876,0.11021758683874622,0.02580011972406993,0.1131267803226438,-0.25048345963026464,non_overlapping,0.41304347826086957,0.45614035087719296,0.7428571428571429,0.25,2
semiconductor,20,correction,market_regime_v1,2020-04-07,2025-04-29,logistic_decay_market,565,1.0,0.3248364339762189,0.2526033518429859,0.3125,0.046296296296296294,0.054294059070564754,0.09005949644484715,0.044891599810394076,,,non_overlapping,0.4654867256637168,0.48549323017408125,0.899641577060932,0.125,4
semiconductor,20,correction,market_regime_v1,2020-04-07,2025-04-29,majority_baseline,565,1.0,0.3333333333333333,0.22037914691943128,0.0,0.0,,,0.04670321935460064,,,non_overlapping,0.49380530973451325,0.49380530973451325,1.0,0.625,4
semiconductor,20,correction,market_regime_v1,2020-04-07,2025-04-29,ridge_current,565,1.0,0.3383925015645446,0.24827164968520532,1.0,0.004629629629629629,-0.1281604184829992,-0.03406973658483536,0.05353718063294147,0.13121805786436963,0.2097321881070255,non_overlapping,0.479646017699115,0.5095785440613027,0.953405017921147,,0
